,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2024-07-21,2218.0,2161.0,2310.0,74.5
2024-08-02,2143.0,2095.0,2355.0,130.0
2024-08-14,2103.0,2057.0,2388.0,165.5
2024-08-26,2008.0,1931.0,2413.0,241.0
2024-09-07,2011.0,1975.0,2398.0,211.5
2024-09-19,1314.0,1314.0,1314.0,0.0
2024-10-01,1258.0,1256.0,1259.0,1.5
2024-10-25,1252.0,1252.0,1252.0,0.0
2024-11-06,1251.0,1251.0,1251.0,0.0
2024-11-18,1251.0,1251.0,1251.0,0.0
2024-11-30,1251.0,1251.0,1251.0,0.0
2024-12-12,1252.0,1252.0,1252.0,0.0
2024-12-24,1251.0,1251.0,1251.0,0.0
