,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2020-06-24,1425.0,1400.0,1525.0,62.5
2020-07-06,1500.0,1449.0,1609.0,80.0
2020-07-18,1605.0,1483.0,1744.0,130.5
2020-07-30,1709.0,1539.0,1810.0,135.5
2020-08-11,1719.0,1531.0,1845.0,157.0
2020-08-23,1703.0,1517.0,1893.0,188.0
2020-09-04,1454.0,1420.0,1783.0,181.5
2020-09-16,1640.0,1519.0,2154.0,317.5
2020-09-28,1683.0,1494.0,2289.0,397.5
2020-10-10,1652.0,1503.0,2375.0,436.0
2020-10-22,2174.0,2076.0,2546.0,235.0
2020-11-03,2016.0,2006.0,2566.0,280.0
2020-11-15,820.0,820.0,820.0,0.0
2020-11-27,820.0,820.0,820.0,0.0
2020-12-09,820.0,820.0,820.0,0.0
2020-12-21,820.0,820.0,820.0,0.0
2021-01-02,820.0,820.0,820.0,0.0
2021-01-14,820.0,820.0,820.0,0.0
2021-01-26,820.0,820.0,820.0,0.0
2021-02-07,820.0,820.0,820.0,0.0
2021-02-19,820.0,820.0,820.0,0.0
2021-03-03,820.0,820.0,820.0,0.0
2021-03-15,820.0,820.0,820.0,0.0
2021-03-27,820.0,820.0,820.0,0.0
2021-04-08,820.0,820.0,820.0,0.0
2021-04-20,981.0,831.0,1092.0,130.5
2021-05-02,919.0,889.0,1118.0,114.5
2021-05-14,1023.0,976.0,1192.0,108.0
2021-05-26,1265.0,1207.0,1414.0,103.5
2021-06-07,1266.0,1229.0,1405.0,88.0
2021-06-19,1416.0,1390.0,1493.0,51.5
2021-07-01,1465.0,1429.0,1554.0,62.5
2021-07-13,1495.0,1439.0,1612.0,86.5
2021-07-25,1620.0,1480.0,1782.0,151.0
2021-08-06,1767.0,1623.0,1900.0,138.5
2021-08-18,1584.0,1481.0,1729.0,124.0
2021-08-30,1602.0,1458.0,1875.0,208.5
2021-09-11,1625.0,1471.0,1829.0,179.0
2021-09-23,1907.0,1729.0,2337.0,304.0
2021-10-05,1956.0,1877.0,2518.0,320.5
2021-10-17,2557.0,2472.0,2711.0,119.5
2021-10-29,2263.0,2246.0,2673.0,213.5
2021-11-10,820.0,820.0,820.0,0.0
2021-11-22,821.0,821.0,821.0,0.0
2021-12-16,820.0,820.0,820.0,0.0
2021-12-28,820.0,820.0,820.0,0.0
2022-01-09,820.0,820.0,820.0,0.0
2022-01-21,820.0,820.0,820.0,0.0
2022-02-02,820.0,820.0,820.0,0.0
2022-02-14,820.0,820.0,820.0,0.0
2022-02-26,820.0,820.0,820.0,0.0
2022-03-10,820.0,820.0,820.0,0.0
2022-03-22,820.0,820.0,820.0,0.0
2022-04-03,820.0,820.0,820.0,0.0
2022-04-15,820.0,820.0,820.0,0.0
2022-04-27,861.0,839.0,873.0,17.0
2022-05-09,824.0,820.0,954.0,67.0
2022-05-21,879.0,846.0,1101.0,127.5
2022-06-02,1192.0,1084.0,1394.0,155.0
2022-06-14,1372.0,1311.0,1443.0,66.0
2022-06-26,1460.0,1426.0,1577.0,75.5
2022-07-08,1545.0,1448.0,1727.0,139.5
2022-07-20,1564.0,1487.0,1695.0,104.0
2022-08-01,1769.0,1654.0,1881.0,113.5
2022-08-13,1538.0,1453.0,1705.0,126.0
2022-08-25,1722.0,1546.0,1845.0,149.5
2022-09-06,1659.0,1495.0,1886.0,195.5
2022-09-18,1529.0,1452.0,1995.0,271.5
2022-09-30,1340.0,1242.0,2033.0,395.5
2022-10-12,1361.0,1299.0,2105.0,403.0
2022-10-24,1432.0,1382.0,2337.0,477.5
2022-11-05,2406.0,2307.0,2629.0,161.0
2022-11-17,2237.0,2198.0,2644.0,223.0
2022-11-29,2199.0,2165.0,2660.0,247.5
2022-12-11,2058.0,2051.0,2630.0,289.5
2022-12-23,2063.0,2060.0,2641.0,290.5
2023-01-04,820.0,820.0,820.0,0.0
2023-01-16,820.0,820.0,820.0,0.0
2023-01-28,820.0,820.0,820.0,0.0
2023-02-09,820.0,820.0,820.0,0.0
2023-02-21,820.0,820.0,820.0,0.0
2023-03-05,820.0,820.0,820.0,0.0
2023-03-17,820.0,820.0,820.0,0.0
2023-03-29,820.0,820.0,820.0,0.0
2023-04-10,820.0,820.0,820.0,0.0
2023-04-22,820.0,820.0,820.0,0.0
2023-05-04,847.0,823.0,890.0,33.5
2023-05-16,894.0,864.0,1106.0,121.0
2023-05-28,1171.0,1074.0,1330.0,128.0
2023-06-09,1303.0,1242.0,1422.0,90.0
2023-06-21,1421.0,1385.0,1531.0,73.0
2023-07-03,1457.0,1422.0,1577.0,77.5
2023-07-15,1566.0,1467.0,1759.0,146.0
2023-07-27,1709.0,1516.0,1831.0,157.5
2023-08-08,1659.0,1458.0,1826.0,184.0
2023-09-01,1545.0,1424.0,1763.0,169.5
2023-09-13,1711.0,1442.0,1915.0,236.5
2023-09-25,2181.0,1848.0,2454.0,303.0
2023-10-07,2019.0,1409.0,2498.0,544.5
2023-10-19,2485.0,2364.0,2630.0,133.0
2023-10-31,2659.0,2540.0,2792.0,126.0
2023-11-12,2795.0,2690.0,2934.0,122.0
2023-11-24,2036.0,2022.0,2892.0,435.0
2023-12-06,1340.0,1337.0,3003.0,833.0
2023-12-18,2061.0,2058.0,3147.0,544.5
2023-12-30,2050.0,2049.0,3212.0,581.5
2024-01-11,953.0,953.0,3203.0,1125.0
2024-02-16,820.0,820.0,820.0,0.0
2024-02-28,821.0,821.0,821.0,0.0
2024-03-11,821.0,821.0,821.0,0.0
2024-03-23,820.0,820.0,820.0,0.0
2024-04-04,820.0,820.0,820.0,0.0
2024-04-16,820.0,820.0,820.0,0.0
2024-04-28,928.0,925.0,933.0,4.0
2024-05-10,1029.0,1006.0,1196.0,95.0
2024-05-22,1094.0,1056.0,1314.0,129.0
2024-06-03,1241.0,1217.0,1450.0,116.5
2024-06-15,1408.0,1371.0,1933.0,281.0
2024-06-27,1558.0,1474.0,1714.0,120.0
2024-07-09,1650.0,1525.0,1755.0,115.0
2024-07-21,1782.0,1651.0,1992.0,170.5
2024-08-02,1731.0,1592.0,1822.0,115.0
2024-08-14,1720.0,1493.0,2170.0,338.5
2024-08-26,1774.0,1578.0,2114.0,268.0
2024-09-07,1597.0,1460.0,2344.0,442.0
2024-09-19,1463.0,1420.0,2533.0,556.5
2024-10-01,2383.0,2275.0,2918.0,321.5
2024-10-25,2599.0,2582.0,3070.0,244.0
2024-11-06,2058.0,2048.0,3258.0,605.0
2024-11-18,2154.0,2149.0,3240.0,545.5
2024-11-30,1322.0,1320.0,3225.0,952.5
2024-12-12,1837.0,1833.0,3202.0,684.5
2024-12-24,820.0,820.0,820.0,0.0
