,snowline_area_m2,snowline_area_min_m2,snowline_area_max_m2,snowline_area_diff_mean_m2
2019-10-28,3460000,3040000,19230000,8095000.0
2019-11-09,36520000,36020000,67060000,15520000.0
2019-11-21,26770000,26590000,66920000,20165000.0
2019-12-03,0,0,0,0.0
2019-12-15,0,0,0,0.0
2019-12-27,10000,10000,10000,0.0
2020-01-08,0,0,0,0.0
2020-01-20,0,0,0,0.0
2020-02-01,0,0,0,0.0
2020-02-13,0,0,0,0.0
2020-02-25,0,0,0,0.0
2020-03-08,0,0,0,0.0
2020-03-20,0,0,0,0.0
2020-04-01,0,0,0,0.0
2020-04-13,540000,360000,940000,290000.0
2020-04-25,480000,120000,2860000,1370000.0
2020-05-07,2190000,1800000,5600000,1900000.0
2020-05-19,5700000,4530000,13340000,4405000.0
2020-05-31,10460000,8090000,17210000,4560000.0
2020-06-12,14190000,12050000,22430000,5190000.0
2020-06-24,17990000,16320000,21190000,2435000.0
2020-07-06,20740000,19280000,22500000,1610000.0
2020-07-18,22450000,20370000,24740000,2185000.0
2020-07-30,23830000,21480000,26290000,2405000.0
2020-08-11,24060000,21330000,27060000,2865000.0
2020-08-23,23670000,21070000,28240000,3585000.0
2020-09-04,19500000,17680000,25680000,4000000.0
2020-09-16,22800000,21100000,35200000,7050000.0
2020-09-28,23330000,20610000,38870000,9130000.0
2020-10-10,22960000,20760000,41870000,10555000.0
2020-10-22,35680000,33130000,48730000,7800000.0
2020-11-03,31470000,31140000,49440000,9150000.0
2020-11-15,0,0,0,0.0
2020-11-27,10000,10000,10000,0.0
2020-12-09,0,0,0,0.0
2020-12-21,0,0,0,0.0
2021-01-02,0,0,0,0.0
2021-01-14,0,0,0,0.0
2021-01-26,0,0,0,0.0
2021-02-07,0,0,0,0.0
2021-02-19,0,0,0,0.0
2021-03-03,0,0,0,0.0
2021-03-15,0,0,0,0.0
2021-03-27,0,0,0,0.0
2021-04-08,0,0,0,0.0
2021-04-20,2400000,380000,4430000,2025000.0
2021-05-02,1460000,1060000,5130000,2035000.0
2021-05-14,3230000,2320000,6400000,2040000.0
2021-05-26,10130000,6970000,17290000,5160000.0
2021-06-07,10200000,7970000,16660000,4345000.0
2021-06-19,17430000,15740000,20580000,2420000.0
2021-07-01,19870000,18310000,21750000,1720000.0
2021-07-13,20620000,18900000,22520000,1810000.0
2021-07-25,22590000,20290000,25650000,2680000.0
2021-08-06,25270000,22610000,28390000,2890000.0
2021-08-18,22150000,20350000,24310000,1980000.0
2021-08-30,22430000,19620000,27750000,4065000.0
2021-09-11,22620000,20060000,26680000,3310000.0
2021-09-23,28640000,24300000,40660000,8180000.0
2021-10-05,29860000,27810000,47440000,9815000.0
2021-10-17,49110000,45500000,54780000,4640000.0
2021-10-29,37960000,37550000,53400000,7925000.0
2021-11-10,10000,10000,10000,0.0
2021-11-22,30000,30000,30000,0.0
2021-12-16,0,0,0,0.0
2021-12-28,0,0,0,0.0
2022-01-09,0,0,0,0.0
2022-01-21,0,0,0,0.0
2022-02-02,0,0,0,0.0
2022-02-14,0,0,0,0.0
2022-02-26,0,0,0,0.0
2022-03-10,0,0,0,0.0
2022-03-22,0,0,0,0.0
2022-04-03,0,0,0,0.0
2022-04-15,0,0,0,0.0
2022-04-27,660000,460000,840000,190000.0
2022-05-09,110000,0,1910000,955000.0
2022-05-21,930000,540000,4690000,2075000.0
2022-06-02,6420000,4250000,15980000,5865000.0
2022-06-14,14660000,12090000,19030000,3470000.0
2022-06-26,19720000,18110000,22050000,1970000.0
2022-07-08,21600000,19270000,24240000,2485000.0
2022-07-20,21910000,20450000,23550000,1550000.0
2022-08-01,25310000,23000000,27960000,2480000.0
2022-08-13,21470000,19480000,23680000,2100000.0
2022-08-25,24150000,21610000,27030000,2710000.0
2022-09-06,23060000,20630000,28090000,3730000.0
2022-09-18,21280000,19430000,30900000,5735000.0
2022-09-30,13330000,8790000,31960000,11585000.0
2022-10-12,14130000,11370000,33910000,11270000.0
2022-10-24,18510000,15240000,40660000,12710000.0
2022-11-05,43000000,39540000,51880000,6170000.0
2022-11-17,37280000,36230000,52480000,8125000.0
2022-11-29,36250000,35480000,52930000,8725000.0
2022-12-11,32630000,32410000,51890000,9740000.0
2022-12-23,32780000,32700000,52330000,9815000.0
2023-01-04,0,0,0,0.0
2023-01-16,0,0,0,0.0
2023-01-28,0,0,0,0.0
2023-02-09,10000,10000,10000,0.0
2023-02-21,0,0,0,0.0
2023-03-05,0,0,0,0.0
2023-03-17,0,0,0,0.0
2023-03-29,0,0,0,0.0
2023-04-10,0,0,0,0.0
2023-04-22,0,0,0,0.0
2023-05-04,570000,90000,1080000,495000.0
2023-05-16,1140000,750000,4850000,2050000.0
2023-05-28,5890000,4060000,12940000,4440000.0
2023-06-09,11610000,8820000,17850000,4515000.0
2023-06-21,17690000,15400000,21330000,2965000.0
2023-07-03,19610000,17850000,22050000,2100000.0
2023-07-15,21920000,19930000,25160000,2615000.0
2023-07-27,23800000,21040000,26710000,2835000.0
2023-08-08,23060000,19640000,26580000,3470000.0
2023-09-01,21580000,17960000,25220000,3630000.0
2023-09-13,23890000,19010000,28800000,4895000.0
2023-09-25,35860000,27110000,44720000,8805000.0
2023-10-07,31530000,16970000,46710000,14870000.0
2023-10-19,46110000,41460000,51890000,5215000.0
2023-10-31,52880000,48430000,57330000,4450000.0
2023-11-12,57410000,54040000,61330000,3645000.0
2023-11-24,32030000,31670000,60030000,14180000.0
2023-12-06,13310000,13220000,63100000,24940000.0
2023-12-18,32730000,32600000,65950000,16675000.0
2023-12-30,32370000,32350000,66870000,17260000.0
2024-01-11,1900000,1900000,66780000,32440000.0
2024-02-16,10000,10000,10000,0.0
2024-02-28,40000,40000,40000,0.0
2024-03-11,40000,40000,40000,0.0
2024-03-23,10000,10000,10000,0.0
2024-04-04,10000,10000,10000,0.0
2024-04-16,0,0,0,0.0
2024-04-28,1610000,1560000,1660000,50000.0
2024-05-10,3370000,2900000,6520000,1810000.0
2024-05-22,4540000,3840000,12240000,4200000.0
2024-06-03,8760000,7390000,19330000,5970000.0
2024-06-15,16900000,14650000,29240000,7295000.0
2024-06-27,21800000,20160000,23940000,1890000.0
2024-07-09,22930000,21200000,25040000,1920000.0
2024-07-21,25650000,22940000,30750000,3905000.0
2024-08-02,24390000,22300000,26540000,2120000.0
2024-08-14,24100000,20580000,35620000,7520000.0
2024-08-26,25460000,22090000,34130000,6020000.0
2024-09-07,22360000,19730000,40910000,10590000.0
2024-09-19,19820000,17650000,48200000,15275000.0
2024-10-01,42180000,38420000,60860000,11220000.0
2024-10-25,50740000,50140000,64480000,7170000.0
2024-11-06,32600000,32340000,67320000,17490000.0
2024-11-18,35190000,35040000,67180000,16070000.0
2024-11-30,12650000,12510000,67030000,27260000.0
2024-12-12,26860000,26770000,66760000,19995000.0
2024-12-24,10000,10000,10000,0.0
