,snowline_elev_m,snowline_elev_min_m,snowline_elev_max_m,snowline_elev_diff_mean_m
2020-04-25,716.0,683.0,915.0,116.0
2020-05-07,831.0,818.0,1033.0,107.5
2020-05-19,979.0,942.0,1218.0,138.0
2020-05-31,1054.0,1030.0,1264.0,117.0
2020-06-12,1114.0,1069.0,1473.0,202.0
2020-06-24,1203.0,1161.0,1462.0,150.5
2020-07-06,1400.0,1297.0,1488.0,95.5
2020-07-18,1408.0,1301.0,1508.0,103.5
2020-07-30,1547.0,1461.0,1698.0,118.5
2020-08-11,1513.0,1450.0,1685.0,117.5
2020-08-23,1557.0,1469.0,1770.0,150.5
2020-09-04,1227.0,1172.0,1610.0,219.0
2020-09-16,1687.0,1460.0,2266.0,403.0
2020-09-28,1496.0,1396.0,2224.0,414.0
2020-10-10,1328.0,1208.0,2176.0,484.0
2020-10-22,434.0,428.0,2204.0,888.0
2020-11-03,426.0,426.0,2345.0,959.5
2020-11-15,426.0,426.0,444.0,9.0
2020-11-27,426.0,426.0,427.0,0.5
2020-12-09,426.0,426.0,426.0,0.0
2020-12-21,427.0,426.0,428.0,1.0
2021-01-02,431.0,431.0,431.0,0.0
2021-01-14,431.0,431.0,431.0,0.0
2021-01-26,426.0,426.0,426.0,0.0
2021-02-07,426.0,426.0,426.0,0.0
2021-02-19,426.0,426.0,426.0,0.0
2021-03-03,426.0,426.0,426.0,0.0
2021-03-15,426.0,426.0,426.0,0.0
2021-03-27,426.0,426.0,426.0,0.0
2021-04-08,426.0,426.0,426.0,0.0
2021-04-20,458.0,436.0,694.0,129.0
2021-05-02,663.0,626.0,967.0,170.5
2021-05-14,822.0,802.0,1051.0,124.5
2021-05-26,1017.0,969.0,1278.0,154.5
2021-06-07,1049.0,1027.0,1349.0,161.0
2021-06-19,1208.0,1164.0,1453.0,144.5
2021-07-01,1325.0,1261.0,1473.0,106.0
2021-07-13,1321.0,1246.0,1540.0,147.0
2021-07-25,1468.0,1410.0,1520.0,55.0
2021-08-06,1599.0,1486.0,1797.0,155.5
2021-08-18,1605.0,1496.0,1929.0,216.5
2021-08-30,1420.0,1239.0,1844.0,302.5
2021-09-11,1478.0,1400.0,1870.0,235.0
2021-09-23,1515.0,1327.0,2290.0,481.5
2021-10-05,1940.0,1790.0,2357.0,283.5
2021-10-17,2160.0,2090.0,2525.0,217.5
2021-10-29,426.0,426.0,616.0,95.0
2021-11-10,452.0,451.0,473.0,11.0
2021-11-22,426.0,426.0,435.0,4.5
2021-12-16,432.0,431.0,432.0,0.5
2021-12-28,427.0,427.0,427.0,0.0
2022-01-09,428.0,428.0,432.0,2.0
2022-01-21,428.0,428.0,428.0,0.0
2022-02-02,426.0,426.0,426.0,0.0
2022-02-14,426.0,426.0,426.0,0.0
2022-02-26,426.0,426.0,426.0,0.0
2022-03-10,426.0,426.0,426.0,0.0
2022-03-22,426.0,426.0,426.0,0.0
2022-04-03,426.0,426.0,426.0,0.0
2022-04-15,426.0,426.0,426.0,0.0
2022-04-27,465.0,452.0,542.0,45.0
2022-05-09,493.0,462.0,676.0,107.0
2022-05-21,730.0,702.0,1027.0,162.5
2022-06-02,1024.0,978.0,1522.0,272.0
2022-06-14,1116.0,1062.0,1439.0,188.5
2022-06-26,1294.0,1230.0,1478.0,124.0
2022-07-08,1386.0,1262.0,1473.0,105.5
2022-07-20,1483.0,1422.0,1595.0,86.5
2022-08-01,1601.0,1508.0,1789.0,140.5
2022-08-13,1492.0,1436.0,1660.0,112.0
2022-08-25,1520.0,1457.0,1749.0,146.0
2022-09-06,1454.0,1315.0,1953.0,319.0
2022-09-18,1276.0,1202.0,2068.0,433.0
2022-09-30,1207.0,1075.0,2050.0,487.5
2022-10-12,1099.0,1052.0,1979.0,463.5
2022-10-24,1101.0,1056.0,2057.0,500.5
2022-11-05,427.0,426.0,2209.0,891.5
2022-11-17,444.0,443.0,626.0,91.5
2022-11-29,431.0,431.0,476.0,22.5
2022-12-11,443.0,443.0,443.0,0.0
2022-12-23,426.0,426.0,426.0,0.0
2023-01-04,432.0,432.0,432.0,0.0
2023-01-16,432.0,432.0,432.0,0.0
2023-01-28,432.0,432.0,432.0,0.0
2023-02-09,428.0,428.0,428.0,0.0
2023-02-21,426.0,426.0,426.0,0.0
2023-03-05,426.0,426.0,426.0,0.0
2023-03-17,426.0,426.0,426.0,0.0
2023-03-29,426.0,426.0,426.0,0.0
2023-04-10,427.0,427.0,427.0,0.0
2023-04-22,433.0,433.0,433.0,0.0
2023-05-04,519.0,451.0,628.0,88.5
2023-05-16,696.0,666.0,1015.0,174.5
2023-05-28,921.0,891.0,1173.0,141.0
2023-06-09,1056.0,1029.0,1408.0,189.5
2023-06-21,1207.0,1164.0,1482.0,159.0
2023-07-03,1299.0,1240.0,1520.0,140.0
2023-07-15,1454.0,1392.0,1528.0,68.0
2023-07-27,1530.0,1449.0,1656.0,103.5
2023-08-08,1245.0,1223.0,1277.0,27.0
2023-09-01,1615.0,1528.0,1849.0,160.5
2023-09-13,1297.0,1204.0,1871.0,333.5
2023-09-25,1834.0,1528.0,2479.0,475.5
2023-10-07,1332.0,1210.0,2265.0,527.5
2023-10-19,447.0,444.0,2337.0,946.5
2023-10-31,467.0,460.0,630.0,85.0
2023-11-12,458.0,455.0,475.0,10.0
2023-11-24,440.0,438.0,557.0,59.5
2023-12-06,436.0,436.0,436.0,0.0
2023-12-18,436.0,436.0,436.0,0.0
2023-12-30,431.0,431.0,431.0,0.0
2024-01-11,432.0,432.0,432.0,0.0
2024-02-16,431.0,431.0,431.0,0.0
2024-02-28,426.0,426.0,426.0,0.0
2024-03-11,426.0,426.0,426.0,0.0
2024-03-23,426.0,426.0,426.0,0.0
2024-04-04,426.0,426.0,426.0,0.0
2024-04-16,431.0,431.0,431.0,0.0
2024-04-28,660.0,598.0,840.0,121.0
2024-05-10,783.0,750.0,1042.0,146.0
2024-05-22,923.0,870.0,1239.0,184.5
2024-06-03,1028.0,991.0,1480.0,244.5
2024-06-15,1157.0,1094.0,1606.0,256.0
2024-06-27,1426.0,1315.0,1543.0,114.0
2024-07-09,1460.0,1402.0,1521.0,59.5
2024-07-21,1538.0,1469.0,1680.0,105.5
2024-08-02,1271.0,1240.0,1298.0,29.0
2024-08-14,1312.0,1271.0,1371.0,50.0
2024-08-26,1545.0,1495.0,1800.0,152.5
2024-09-07,1232.0,1217.0,1255.0,19.0
2024-09-19,1341.0,1214.0,2209.0,497.5
2024-10-01,426.0,426.0,2517.0,1045.5
2024-10-25,426.0,426.0,575.0,74.5
2024-11-06,453.0,448.0,457.0,4.5
2024-11-18,441.0,437.0,443.0,3.0
2024-11-30,438.0,435.0,439.0,2.0
2024-12-12,428.0,428.0,437.0,4.5
2024-12-24,437.0,435.0,437.0,1.0
