,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2019-06-18,2924.0,2849.0,3023.0,87.0
2019-06-30,3326.0,3170.0,3580.0,205.0
2019-07-12,3060.0,2797.0,3592.0,397.5
2019-07-24,3243.0,2930.0,3592.0,331.0
2019-08-05,2997.0,2779.0,3478.0,349.5
2019-08-17,3278.0,2982.0,3592.0,305.0
2019-08-29,2805.0,2636.0,3303.0,333.5
2019-09-10,2990.0,2804.0,3358.0,277.0
2019-09-22,2884.0,2763.0,3203.0,220.0
2019-10-04,2619.0,2468.0,2767.0,149.5
2019-10-16,2292.0,2142.0,2436.0,147.0
2019-10-28,2261.0,2171.0,2352.0,90.5
2019-11-09,1042.0,1001.0,1069.0,34.0
2019-11-21,1029.0,985.0,1046.0,30.5
2019-12-03,1012.0,985.0,1028.0,21.5
2019-12-15,1017.0,985.0,1031.0,23.0
2019-12-27,1016.0,981.0,1029.0,24.0
2020-01-08,996.0,981.0,1006.0,12.5
2020-01-20,1003.0,981.0,1016.0,17.5
2020-02-01,1003.0,981.0,1016.0,17.5
2020-02-13,995.0,985.0,1004.0,9.5
2020-02-25,990.0,981.0,995.0,7.0
2020-03-08,996.0,981.0,1006.0,12.5
2020-03-20,990.0,981.0,995.0,7.0
2020-04-01,981.0,981.0,981.0,0.0
2020-04-13,990.0,981.0,995.0,7.0
2020-04-25,1583.0,1543.0,1622.0,39.5
2020-05-07,2150.0,2086.0,2221.0,67.5
2020-05-19,2730.0,2624.0,2859.0,117.5
2020-05-31,2864.0,2776.0,2987.0,105.5
2020-06-12,2879.0,2786.0,3023.0,118.5
2020-06-24,2983.0,2925.0,3059.0,67.0
2020-07-06,3218.0,2983.0,3401.0,209.0
2020-07-18,3170.0,2930.0,3326.0,198.0
2020-07-30,3251.0,3023.0,3417.0,197.0
2020-08-11,2918.0,2797.0,3176.0,189.5
2020-08-23,3101.0,2915.0,3333.0,209.0
2020-09-04,2879.0,2797.0,3003.0,103.0
2020-09-16,2767.0,2684.0,2915.0,115.5
2020-09-28,2520.0,2301.0,2739.0,219.0
2020-10-10,2443.0,2155.0,2673.0,259.0
2020-10-22,2234.0,2071.0,2437.0,183.0
2020-11-03,2408.0,2338.0,2475.0,68.5
2020-11-15,1024.0,981.0,1042.0,30.5
2020-11-27,1016.0,985.0,1030.0,22.5
2020-12-09,1007.0,981.0,1021.0,20.0
2020-12-21,996.0,981.0,1006.0,12.5
2021-01-02,981.0,981.0,985.0,2.0
2021-01-14,990.0,981.0,995.0,7.0
2021-01-26,981.0,981.0,985.0,2.0
2021-02-07,981.0,981.0,985.0,2.0
2021-02-19,990.0,981.0,995.0,7.0
2021-03-03,981.0,981.0,981.0,0.0
2021-03-15,981.0,981.0,985.0,2.0
2021-03-27,981.0,981.0,985.0,2.0
2021-04-08,981.0,981.0,985.0,2.0
2021-04-20,1068.0,1001.0,1130.0,64.5
2021-05-02,2052.0,1902.0,2261.0,179.5
2021-05-14,2071.0,1929.0,2234.0,152.5
2021-05-26,2340.0,2117.0,2525.0,204.0
2021-06-07,2543.0,2449.0,2646.0,98.5
2021-06-19,3137.0,2987.0,3251.0,132.0
2021-07-01,2930.0,2844.0,3101.0,128.5
2021-07-13,2949.0,2884.0,3023.0,69.5
2021-07-25,3174.0,2868.0,3580.0,356.0
2021-08-06,3333.0,3176.0,3580.0,202.0
2021-08-18,3224.0,3023.0,3368.0,172.5
2021-08-30,2957.0,2868.0,3171.0,151.5
2021-09-11,2930.0,2833.0,3172.0,169.5
2021-09-23,2700.0,2530.0,2884.0,177.0
2021-10-05,2456.0,2155.0,2701.0,273.0
2021-10-17,2244.0,2034.0,2464.0,215.0
2021-10-29,1051.0,981.0,1086.0,52.5
2021-11-10,1040.0,990.0,1059.0,34.5
2021-11-22,1024.0,990.0,1042.0,26.0
2021-12-16,1005.0,981.0,1018.0,18.5
2021-12-28,996.0,981.0,1006.0,12.5
2022-01-09,981.0,981.0,985.0,2.0
2022-01-21,990.0,981.0,995.0,7.0
2022-02-02,981.0,981.0,981.0,0.0
2022-02-14,981.0,981.0,981.0,0.0
2022-02-26,985.0,981.0,993.0,6.0
2022-03-10,981.0,981.0,985.0,2.0
2022-03-22,981.0,981.0,981.0,0.0
2022-04-03,981.0,981.0,981.0,0.0
2022-04-15,981.0,981.0,985.0,2.0
2022-04-27,1031.0,985.0,1048.0,31.5
2022-05-09,1217.0,1030.0,1394.0,182.0
2022-05-21,2469.0,2249.0,2654.0,202.5
2022-06-02,2957.0,2819.0,3243.0,212.0
2022-06-14,3203.0,3010.0,3326.0,158.0
2022-06-26,3326.0,3185.0,3545.0,180.0
2022-07-08,3389.0,3267.0,3592.0,162.5
2022-07-20,3417.0,3326.0,3566.0,120.0
2022-08-01,3297.0,3170.0,3478.0,154.0
2022-08-13,3286.0,3137.0,3401.0,132.0
2022-08-25,2874.0,2771.0,3101.0,165.0
2022-09-06,2879.0,2786.0,3023.0,118.5
2022-09-18,2636.0,2471.0,2809.0,169.0
2022-09-30,2427.0,2085.0,2702.0,308.5
2022-10-12,2443.0,2147.0,2673.0,263.0
2022-10-24,2304.0,2068.0,2521.0,226.5
2022-11-05,2643.0,2594.0,2702.0,54.0
2022-11-17,2635.0,2576.0,2690.0,57.0
2022-11-29,1035.0,990.0,1055.0,32.5
2022-12-11,1024.0,981.0,1042.0,30.5
2022-12-23,1018.0,985.0,1034.0,24.5
2023-01-04,1006.0,981.0,1020.0,19.5
2023-01-16,995.0,981.0,1001.0,10.0
2023-01-28,990.0,981.0,995.0,7.0
2023-02-09,981.0,981.0,985.0,2.0
2023-02-21,981.0,981.0,985.0,2.0
2023-03-05,981.0,981.0,985.0,2.0
2023-03-17,981.0,981.0,985.0,2.0
2023-03-29,981.0,981.0,981.0,0.0
2023-04-10,981.0,981.0,985.0,2.0
2023-04-22,995.0,985.0,1004.0,9.5
2023-05-04,985.0,981.0,993.0,6.0
2023-05-16,1674.0,1626.0,1738.0,56.0
2023-05-28,2261.0,2131.0,2408.0,138.5
2023-06-09,2781.0,2720.0,2907.0,93.5
2023-06-21,2864.0,2766.0,3023.0,128.5
2023-07-03,2956.0,2879.0,3083.0,102.0
2023-07-15,3174.0,2864.0,3592.0,364.0
2023-07-27,3368.0,3243.0,3592.0,174.5
2023-08-08,3278.0,2982.0,3592.0,305.0
2023-09-01,3243.0,3015.0,3401.0,193.0
2023-09-13,2873.0,2759.0,3171.0,206.0
2023-09-25,2606.0,2379.0,2868.0,244.5
2023-10-07,2214.0,1952.0,2500.0,274.0
2023-10-19,2498.0,2402.0,2606.0,102.0
2023-10-31,1409.0,1373.0,1460.0,43.5
2023-11-12,2629.0,2597.0,2673.0,38.0
2023-11-24,1021.0,995.0,1040.0,22.5
2023-12-06,1010.0,981.0,1021.0,20.0
2023-12-18,995.0,985.0,1004.0,9.5
2023-12-30,3234.0,3234.0,3234.0,0.0
2024-01-11,993.0,981.0,999.0,9.0
2024-02-16,985.0,981.0,993.0,6.0
2024-02-28,993.0,981.0,999.0,9.0
2024-03-11,985.0,981.0,993.0,6.0
2024-03-23,995.0,981.0,1001.0,10.0
2024-04-04,985.0,981.0,993.0,6.0
2024-04-16,990.0,981.0,995.0,7.0
2024-04-28,1047.0,985.0,1078.0,46.5
2024-05-10,1575.0,1529.0,1643.0,57.0
2024-05-22,2116.0,1913.0,2395.0,241.0
2024-06-03,2520.0,2365.0,2687.0,161.0
2024-06-15,2956.0,2874.0,3088.0,107.0
2024-06-27,3234.0,2997.0,3417.0,210.0
2024-07-09,3224.0,2960.0,3451.0,245.5
2024-07-21,3088.0,2884.0,3358.0,237.0
2024-08-02,3293.0,3185.0,3368.0,91.5
2024-08-14,3101.0,2915.0,3357.0,221.0
2024-08-26,3184.0,2982.0,3357.0,187.5
2024-09-07,2924.0,2797.0,3185.0,194.0
2024-09-19,2626.0,2417.0,2879.0,231.0
2024-10-01,2507.0,2297.0,2722.0,212.5
2024-10-25,2949.0,2918.0,2983.0,32.5
2024-11-06,1029.0,985.0,1046.0,30.5
2024-11-18,1018.0,981.0,1033.0,26.0
2024-11-30,1017.0,981.0,1031.0,25.0
2024-12-12,1007.0,981.0,1021.0,20.0
2024-12-24,1001.0,985.0,1012.0,13.5
