,melt_extent_elev_m,melt_extent_elev_min_m,melt_extent_elev_max_m,melt_extent_elev_diff_mean_m
2020-03-20,1076.0,1071.0,1078.0,3.5
2020-04-01,1071.0,1071.0,1073.0,1.0
2020-04-13,1181.0,1164.0,1195.0,15.5
2020-04-25,1679.0,1643.0,1710.0,33.5
2020-05-07,1550.0,1501.0,1600.0,49.5
2020-05-19,2288.0,2224.0,2344.0,60.0
2020-05-31,2481.0,2445.0,2519.0,37.0
2020-06-12,2685.0,2619.0,2775.0,78.0
2020-06-24,2828.0,2769.0,2891.0,61.0
2020-07-06,3165.0,3081.0,3252.0,85.5
2020-07-18,2920.0,2852.0,3005.0,76.5
2020-07-30,3367.0,3264.0,3487.0,111.5
2020-08-11,2960.0,2889.0,3042.0,76.5
2020-08-23,2880.0,2821.0,2947.0,63.0
2020-09-04,2819.0,2766.0,2875.0,54.5
2020-09-16,2780.0,2733.0,2830.0,48.5
2020-09-28,2720.0,2673.0,2768.0,47.5
2020-10-10,2685.0,2649.0,2726.0,38.5
2020-10-22,1812.0,1076.0,2309.0,616.5
2020-11-03,1675.0,1078.0,2093.0,507.5
2020-11-15,1552.0,1076.0,1852.0,388.0
2020-11-27,1452.0,1078.0,1679.0,300.5
2020-12-09,1283.0,1073.0,1429.0,178.0
2020-12-21,1147.0,1073.0,1185.0,56.0
2021-01-02,1078.0,1076.0,1088.0,6.0
2021-01-14,1076.0,1071.0,1078.0,3.5
2021-01-26,1071.0,1071.0,1073.0,1.0
2021-02-07,1076.0,1071.0,1078.0,3.5
2021-02-19,1076.0,1073.0,1078.0,2.5
2021-03-03,1076.0,1071.0,1078.0,3.5
2021-03-15,1073.0,1071.0,1076.0,2.5
2021-03-27,1073.0,1071.0,1076.0,2.5
2021-04-08,1073.0,1071.0,1076.0,2.5
2021-04-20,1166.0,1080.0,1225.0,72.5
2021-05-02,1321.0,1114.0,1482.0,184.0
2021-05-14,1536.0,1270.0,1734.0,232.0
2021-05-26,1622.0,1238.0,1923.0,342.5
2021-06-07,2237.0,2188.0,2283.0,47.5
2021-06-19,2887.0,2835.0,2945.0,55.0
2021-07-01,3101.0,2993.0,3210.0,108.5
2021-07-13,3003.0,2937.0,3081.0,72.0
2021-07-25,3664.0,3523.0,3855.0,166.0
2021-08-06,3707.0,3540.0,3940.0,200.0
2021-08-18,3426.0,3330.0,3576.0,123.0
2021-08-30,3301.0,3214.0,3413.0,99.5
2021-09-11,3189.0,3105.0,3290.0,92.5
2021-09-23,3109.0,3023.0,3196.0,86.5
2021-10-05,2988.0,2898.0,3096.0,99.0
2021-10-17,2889.0,2804.0,2987.0,91.5
2021-10-29,1799.0,1078.0,2288.0,605.0
2021-11-10,1611.0,1078.0,1993.0,457.5
2021-11-22,1518.0,1078.0,1784.0,353.0
2021-12-16,1198.0,1071.0,1291.0,110.0
2021-12-28,1133.0,1076.0,1156.0,40.0
2022-01-09,1073.0,1071.0,1076.0,2.5
2022-01-21,1073.0,1071.0,1076.0,2.5
2022-02-02,1071.0,1071.0,1073.0,1.0
2022-02-14,1071.0,1071.0,1073.0,1.0
2022-02-26,1071.0,1071.0,1073.0,1.0
2022-03-10,1071.0,1071.0,1073.0,1.0
2022-03-22,1071.0,1071.0,1073.0,1.0
2022-04-03,1073.0,1071.0,1076.0,2.5
2022-04-15,1071.0,1071.0,1073.0,1.0
2022-04-27,1118.0,1076.0,1135.0,29.5
2022-05-09,1489.0,1433.0,1534.0,50.5
2022-05-21,1828.0,1723.0,1948.0,112.5
2022-06-02,2613.0,2536.0,2718.0,91.0
2022-06-14,2835.0,2716.0,2973.0,128.5
2022-06-26,3159.0,3084.0,3239.0,77.5
2022-07-08,3666.0,3478.0,3973.0,247.5
2022-07-20,3519.0,3407.0,3755.0,174.0
2022-08-01,3474.0,3386.0,3649.0,131.5
2022-08-13,3422.0,3345.0,3527.0,91.0
2022-08-25,3270.0,3191.0,3379.0,94.0
2022-09-06,3162.0,3071.0,3264.0,96.5
2022-09-18,3032.0,2920.0,3159.0,119.5
2022-09-30,2925.0,2789.0,3103.0,157.0
2022-10-12,2660.0,2466.0,2993.0,263.5
2022-10-24,2917.0,2838.0,3014.0,88.0
2022-11-05,2897.0,2822.0,2984.0,81.0
2022-11-17,2853.0,2773.0,2938.0,82.5
2022-11-29,1813.0,1078.0,2310.0,616.0
2022-12-11,1721.0,1078.0,2170.0,546.0
2022-12-23,1515.0,1080.0,1779.0,349.5
2023-01-04,1359.0,1071.0,1542.0,235.5
2023-01-16,1234.0,1073.0,1355.0,141.0
2023-01-28,1146.0,1076.0,1183.0,53.5
2023-02-09,1088.0,1073.0,1108.0,17.5
2023-02-21,1078.0,1071.0,1080.0,4.5
2023-03-05,1080.0,1071.0,1090.0,9.5
2023-03-17,1073.0,1071.0,1076.0,2.5
2023-03-29,1071.0,1071.0,1071.0,0.0
2023-04-10,1076.0,1071.0,1078.0,3.5
2023-04-22,1088.0,1073.0,1108.0,17.5
2023-05-04,1129.0,1076.0,1148.0,36.0
2023-05-16,1609.0,1544.0,1690.0,73.0
2023-05-28,2152.0,2097.0,2209.0,56.0
2023-06-09,2640.0,2610.0,2693.0,41.5
2023-06-21,2968.0,2944.0,2996.0,26.0
2023-07-03,3040.0,2991.0,3093.0,51.0
2023-07-15,3601.0,3523.0,3709.0,93.0
2023-07-27,3758.0,3583.0,4001.0,209.0
2023-08-08,3749.0,3561.0,4005.0,222.0
2023-09-01,3630.0,3524.0,3770.0,123.0
2023-09-13,3403.0,3288.0,3557.0,134.5
2023-09-25,3353.0,3261.0,3460.0,99.5
2023-10-07,2602.0,2201.0,3155.0,477.0
2023-10-19,3053.0,2906.0,3217.0,155.5
2023-10-31,2004.0,1157.0,2521.0,682.0
2023-11-12,1846.0,1112.0,2355.0,621.5
2023-11-24,1689.0,1087.0,2114.0,513.5
2023-12-06,1520.0,1078.0,1787.0,354.5
2023-12-18,1367.0,1076.0,1550.0,237.0
2023-12-30,1270.0,1076.0,1409.0,166.5
2024-01-11,1193.0,1071.0,1280.0,104.5
2024-02-16,1107.0,1071.0,1126.0,27.5
2024-02-28,1104.0,1071.0,1125.0,27.0
2024-03-11,1097.0,1071.0,1121.0,25.0
2024-03-23,1093.0,1071.0,1118.0,23.5
2024-04-04,1091.0,1071.0,1115.0,22.0
2024-04-16,1097.0,1071.0,1121.0,25.0
2024-04-28,1197.0,1078.0,1290.0,106.0
2024-05-10,1353.0,1090.0,1535.0,222.5
2024-05-22,2009.0,1945.0,2054.0,54.5
2024-06-03,2276.0,2208.0,2333.0,62.5
2024-06-15,2640.0,2596.0,2722.0,63.0
2024-06-27,3301.0,3191.0,3459.0,134.0
2024-07-09,3420.0,3329.0,3557.0,114.0
2024-07-21,3357.0,3261.0,3468.0,103.5
2024-08-02,3407.0,3339.0,3478.0,69.5
2024-08-14,3570.0,3492.0,3676.0,92.0
2024-08-26,3425.0,3362.0,3515.0,76.5
2024-09-07,3238.0,3163.0,3343.0,90.0
2024-09-19,2983.0,2803.0,3219.0,208.0
2024-10-01,3076.0,2962.0,3194.0,116.0
2024-10-25,1840.0,1124.0,2347.0,611.5
2024-11-06,1702.0,1107.0,2132.0,512.5
2024-11-18,1480.0,1073.0,1720.0,323.5
2024-11-30,1318.0,1073.0,1484.0,205.5
2024-12-12,1216.0,1073.0,1321.0,124.0
2024-12-24,1161.0,1078.0,1217.0,69.5
